Fecha,CUT,Region,Comuna,Confirmados Acumulados,Nuevos Confirmados
19-06-2020,3303,AT,Freirina,3,0
20-06-2020,3303,AT,Freirina,4,1
21-06-2020,3303,AT,Freirina,4,0
22-06-2020,3303,AT,Freirina,5,1
23-06-2020,3303,AT,Freirina,5,0
24-06-2020,3303,AT,Freirina,8,3
25-06-2020,3303,AT,Freirina,8,0
26-06-2020,3303,AT,Freirina,8,0
27-06-2020,3303,AT,Freirina,8,0
28-06-2020,3303,AT,Freirina,9,1
29-06-2020,3303,AT,Freirina,9,0
30-06-2020,3303,AT,Freirina,9,0
01-07-2020,3303,AT,Freirina,9,0
01-05-2020,3304,AT,Huasco,1,1
02-05-2020,3304,AT,Huasco,1,0
03-05-2020,3304,AT,Huasco,1,0
04-05-2020,3304,AT,Huasco,1,0
05-05-2020,3304,AT,Huasco,1,0
06-05-2020,3304,AT,Huasco,1,0
07-05-2020,3304,AT,Huasco,1,0
08-05-2020,3304,AT,Huasco,1,0
09-05-2020,3304,AT,Huasco,1,0
10-05-2020,3304,AT,Huasco,1,0
11-05-2020,3304,AT,Huasco,1,0
12-05-2020,3304,AT,Huasco,1,0
13-05-2020,3304,AT,Huasco,1,0
14-05-2020,3304,AT,Huasco,1,0
15-05-2020,3304,AT,Huasco,1,0
16-05-2020,3304,AT,Huasco,1,0
17-05-2020,3304,AT,Huasco,1,0
18-05-2020,3304,AT,Huasco,1,0
19-05-2020,3304,AT,Huasco,1,0
20-05-2020,3304,AT,Huasco,1,0
21-05-2020,3304,AT,Huasco,1,0
22-05-2020,3304,AT,Huasco,1,0
23-05-2020,3304,AT,Huasco,1,0
24-05-2020,3304,AT,Huasco,1,0
25-05-2020,3304,AT,Huasco,1,0
26-05-2020,3304,AT,Huasco,1,0
27-05-2020,3304,AT,Huasco,1,0
28-05-2020,3304,AT,Huasco,1,0
29-05-2020,3304,AT,Huasco,1,0
30-05-2020,3304,AT,Huasco,1,0
31-05-2020,3304,AT,Huasco,1,0
01-06-2020,3304,AT,Huasco,1,0
02-06-2020,3304,AT,Huasco,1,0
03-06-2020,3304,AT,Huasco,1,0
04-06-2020,3304,AT,Huasco,2,1
05-06-2020,3304,AT,Huasco,3,1
06-06-2020,3304,AT,Huasco,3,0
07-06-2020,3304,AT,Huasco,7,4
08-06-2020,3304,AT,Huasco,7,0
09-06-2020,3304,AT,Huasco,7,0
10-06-2020,3304,AT,Huasco,7,0
11-06-2020,3304,AT,Huasco,8,1
12-06-2020,3304,AT,Huasco,8,0
13-06-2020,3304,AT,Huasco,8,0
14-06-2020,3304,AT,Huasco,8,0
15-06-2020,3304,AT,Huasco,9,1
16-06-2020,3304,AT,Huasco,9,0
18-06-2020,3304,AT,Huasco,12,3
19-06-2020,3304,AT,Huasco,11,-1
20-06-2020,3304,AT,Huasco,11,0
21-06-2020,3304,AT,Huasco,11,0
22-06-2020,3304,AT,Huasco,13,2
23-06-2020,3304,AT,Huasco,13,0
24-06-2020,3304,AT,Huasco,13,0
25-06-2020,3304,AT,Huasco,14,1
26-06-2020,3304,AT,Huasco,16,2
27-06-2020,3304,AT,Huasco,16,0
28-06-2020,3304,AT,Huasco,17,1
29-06-2020,3304,AT,Huasco,18,1
30-06-2020,3304,AT,Huasco,20,2
01-07-2020,3304,AT,Huasco,21,1
23-04-2020,3301,AT,Vallenar,7,7
24-04-2020,3301,AT,Vallenar,10,3
25-04-2020,3301,AT,Vallenar,10,0
26-04-2020,3301,AT,Vallenar,14,4
27-04-2020,3301,AT,Vallenar,15,1
28-04-2020,3301,AT,Vallenar,15,0
29-04-2020,3301,AT,Vallenar,15,0
30-04-2020,3301,AT,Vallenar,15,0
01-05-2020,3301,AT,Vallenar,19,4
02-05-2020,3301,AT,Vallenar,20,1
03-05-2020,3301,AT,Vallenar,20,0
04-05-2020,3301,AT,Vallenar,22,2
05-05-2020,3301,AT,Vallenar,23,1
06-05-2020,3301,AT,Vallenar,24,1
07-05-2020,3301,AT,Vallenar,26,2
08-05-2020,3301,AT,Vallenar,35,9
09-05-2020,3301,AT,Vallenar,38,3
10-05-2020,3301,AT,Vallenar,38,0
11-05-2020,3301,AT,Vallenar,39,1
12-05-2020,3301,AT,Vallenar,39,0
13-05-2020,3301,AT,Vallenar,39,0
14-05-2020,3301,AT,Vallenar,40,1
15-05-2020,3301,AT,Vallenar,40,0
16-05-2020,3301,AT,Vallenar,40,0
17-05-2020,3301,AT,Vallenar,41,1
18-05-2020,3301,AT,Vallenar,41,0
19-05-2020,3301,AT,Vallenar,41,0
20-05-2020,3301,AT,Vallenar,41,0
21-05-2020,3301,AT,Vallenar,43,2
22-05-2020,3301,AT,Vallenar,44,1
23-05-2020,3301,AT,Vallenar,45,1
24-05-2020,3301,AT,Vallenar,45,0
25-05-2020,3301,AT,Vallenar,46,1
26-05-2020,3301,AT,Vallenar,46,0
27-05-2020,3301,AT,Vallenar,47,1
28-05-2020,3301,AT,Vallenar,47,0
29-05-2020,3301,AT,Vallenar,48,1
30-05-2020,3301,AT,Vallenar,50,2
31-05-2020,3301,AT,Vallenar,53,3
01-06-2020,3301,AT,Vallenar,54,1
02-06-2020,3301,AT,Vallenar,54,0
03-06-2020,3301,AT,Vallenar,59,5
04-06-2020,3301,AT,Vallenar,60,1
05-06-2020,3301,AT,Vallenar,61,1
06-06-2020,3301,AT,Vallenar,68,7
07-06-2020,3301,AT,Vallenar,76,8
08-06-2020,3301,AT,Vallenar,78,2
09-06-2020,3301,AT,Vallenar,78,0
10-06-2020,3301,AT,Vallenar,78,0
11-06-2020,3301,AT,Vallenar,79,1
12-06-2020,3301,AT,Vallenar,79,0
13-06-2020,3301,AT,Vallenar,88,9
14-06-2020,3301,AT,Vallenar,88,0
15-06-2020,3301,AT,Vallenar,95,7
16-06-2020,3301,AT,Vallenar,103,8
18-06-2020,3301,AT,Vallenar,117,14
19-06-2020,3301,AT,Vallenar,129,12
20-06-2020,3301,AT,Vallenar,133,4
21-06-2020,3301,AT,Vallenar,138,5
22-06-2020,3301,AT,Vallenar,145,7
23-06-2020,3301,AT,Vallenar,160,15
24-06-2020,3301,AT,Vallenar,160,0
25-06-2020,3301,AT,Vallenar,191,31
26-06-2020,3301,AT,Vallenar,198,7
27-06-2020,3301,AT,Vallenar,201,3
28-06-2020,3301,AT,Vallenar,208,7
29-06-2020,3301,AT,Vallenar,221,13
30-06-2020,3301,AT,Vallenar,230,9
01-07-2020,3301,AT,Vallenar,249,19
18-03-2020,4102,CO,Coquimbo,2,2
19-03-2020,4102,CO,Coquimbo,2,0
20-03-2020,4102,CO,Coquimbo,2,0
21-03-2020,4102,CO,Coquimbo,4,2
22-03-2020,4102,CO,Coquimbo,5,1
23-03-2020,4102,CO,Coquimbo,8,3
24-03-2020,4102,CO,Coquimbo,9,1
25-03-2020,4102,CO,Coquimbo,10,1
26-03-2020,4102,CO,Coquimbo,10,0
27-03-2020,4102,CO,Coquimbo,10,0
28-03-2020,4102,CO,Coquimbo,10,0
29-03-2020,4102,CO,Coquimbo,11,1
30-03-2020,4102,CO,Coquimbo,17,6
31-03-2020,4102,CO,Coquimbo,18,1
01-04-2020,4102,CO,Coquimbo,19,1
02-04-2020,4102,CO,Coquimbo,19,0
03-04-2020,4102,CO,Coquimbo,19,0
04-04-2020,4102,CO,Coquimbo,19,0
05-04-2020,4102,CO,Coquimbo,19,0
06-04-2020,4102,CO,Coquimbo,19,0
07-04-2020,4102,CO,Coquimbo,19,0
08-04-2020,4102,CO,Coquimbo,20,1
09-04-2020,4102,CO,Coquimbo,20,0
10-04-2020,4102,CO,Coquimbo,20,0
11-04-2020,4102,CO,Coquimbo,20,0
12-04-2020,4102,CO,Coquimbo,20,0
13-04-2020,4102,CO,Coquimbo,20,0
14-04-2020,4102,CO,Coquimbo,20,0
15-04-2020,4102,CO,Coquimbo,20,0
16-04-2020,4102,CO,Coquimbo,21,1
17-04-2020,4102,CO,Coquimbo,21,0
18-04-2020,4102,CO,Coquimbo,21,0
19-04-2020,4102,CO,Coquimbo,21,0
20-04-2020,4102,CO,Coquimbo,21,0
21-04-2020,4102,CO,Coquimbo,21,0
22-04-2020,4102,CO,Coquimbo,21,0
23-04-2020,4102,CO,Coquimbo,21,0
24-04-2020,4102,CO,Coquimbo,21,0
25-04-2020,4102,CO,Coquimbo,22,1
26-04-2020,4102,CO,Coquimbo,22,0
27-04-2020,4102,CO,Coquimbo,22,0
28-04-2020,4102,CO,Coquimbo,22,0
29-04-2020,4102,CO,Coquimbo,22,0
30-04-2020,4102,CO,Coquimbo,23,1
01-05-2020,4102,CO,Coquimbo,24,1
02-05-2020,4102,CO,Coquimbo,24,0
03-05-2020,4102,CO,Coquimbo,25,1
04-05-2020,4102,CO,Coquimbo,26,1
05-05-2020,4102,CO,Coquimbo,27,1
06-05-2020,4102,CO,Coquimbo,28,1
07-05-2020,4102,CO,Coquimbo,28,0
08-05-2020,4102,CO,Coquimbo,30,2
09-05-2020,4102,CO,Coquimbo,32,2
10-05-2020,4102,CO,Coquimbo,33,1
11-05-2020,4102,CO,Coquimbo,36,3
12-05-2020,4102,CO,Coquimbo,38,2
13-05-2020,4102,CO,Coquimbo,41,3
14-05-2020,4102,CO,Coquimbo,42,1
15-05-2020,4102,CO,Coquimbo,44,2
16-05-2020,4102,CO,Coquimbo,46,2
17-05-2020,4102,CO,Coquimbo,49,3
18-05-2020,4102,CO,Coquimbo,50,1
19-05-2020,4102,CO,Coquimbo,58,8
20-05-2020,4102,CO,Coquimbo,59,1
21-05-2020,4102,CO,Coquimbo,59,0
22-05-2020,4102,CO,Coquimbo,61,2
23-05-2020,4102,CO,Coquimbo,63,2
24-05-2020,4102,CO,Coquimbo,65,2
25-05-2020,4102,CO,Coquimbo,68,3
26-05-2020,4102,CO,Coquimbo,89,21
27-05-2020,4102,CO,Coquimbo,148,59
28-05-2020,4102,CO,Coquimbo,163,15
29-05-2020,4102,CO,Coquimbo,184,21
30-05-2020,4102,CO,Coquimbo,185,1
31-05-2020,4102,CO,Coquimbo,190,5
01-06-2020,4102,CO,Coquimbo,193,3
02-06-2020,4102,CO,Coquimbo,199,6
03-06-2020,4102,CO,Coquimbo,221,22
04-06-2020,4102,CO,Coquimbo,251,30
05-06-2020,4102,CO,Coquimbo,269,18
06-06-2020,4102,CO,Coquimbo,283,14
07-06-2020,4102,CO,Coquimbo,322,39
08-06-2020,4102,CO,Coquimbo,351,29
09-06-2020,4102,CO,Coquimbo,370,19
10-06-2020,4102,CO,Coquimbo,397,27
11-06-2020,4102,CO,Coquimbo,422,25
12-06-2020,4102,CO,Coquimbo,456,34
13-06-2020,4102,CO,Coquimbo,473,17
14-06-2020,4102,CO,Coquimbo,498,25
15-06-2020,4102,CO,Coquimbo,528,30
16-06-2020,4102,CO,Coquimbo,541,13
18-06-2020,4102,CO,Coquimbo,576,35
19-06-2020,4102,CO,Coquimbo,609,33
20-06-2020,4102,CO,Coquimbo,622,13
21-06-2020,4102,CO,Coquimbo,645,23
22-06-2020,4102,CO,Coquimbo,662,17
23-06-2020,4102,CO,Coquimbo,681,19
24-06-2020,4102,CO,Coquimbo,692,11
25-06-2020,4102,CO,Coquimbo,721,29
26-06-2020,4102,CO,Coquimbo,736,15
27-06-2020,4102,CO,Coquimbo,763,27
28-06-2020,4102,CO,Coquimbo,790,27
29-06-2020,4102,CO,Coquimbo,809,19
30-06-2020,4102,CO,Coquimbo,831,22
01-07-2020,4102,CO,Coquimbo,848,17
30-03-2020,4101,CO,La Serena,2,2
31-03-2020,4101,CO,La Serena,2,0
01-04-2020,4101,CO,La Serena,3,1
02-04-2020,4101,CO,La Serena,3,0
03-04-2020,4101,CO,La Serena,8,5
04-04-2020,4101,CO,La Serena,11,3
05-04-2020,4101,CO,La Serena,11,0
06-04-2020,4101,CO,La Serena,12,1
07-04-2020,4101,CO,La Serena,12,0
08-04-2020,4101,CO,La Serena,12,0
09-04-2020,4101,CO,La Serena,12,0
10-04-2020,4101,CO,La Serena,12,0
11-04-2020,4101,CO,La Serena,12,0
12-04-2020,4101,CO,La Serena,12,0
13-04-2020,4101,CO,La Serena,12,0
14-04-2020,4101,CO,La Serena,12,0
15-04-2020,4101,CO,La Serena,12,0
16-04-2020,4101,CO,La Serena,12,0
17-04-2020,4101,CO,La Serena,12,0
18-04-2020,4101,CO,La Serena,12,0
19-04-2020,4101,CO,La Serena,12,0
20-04-2020,4101,CO,La Serena,13,1
21-04-2020,4101,CO,La Serena,13,0
22-04-2020,4101,CO,La Serena,13,0
23-04-2020,4101,CO,La Serena,13,0
24-04-2020,4101,CO,La Serena,15,2
25-04-2020,4101,CO,La Serena,15,0
26-04-2020,4101,CO,La Serena,15,0
27-04-2020,4101,CO,La Serena,16,1
28-04-2020,4101,CO,La Serena,16,0
29-04-2020,4101,CO,La Serena,16,0
30-04-2020,4101,CO,La Serena,16,0
01-05-2020,4101,CO,La Serena,16,0
02-05-2020,4101,CO,La Serena,16,0
03-05-2020,4101,CO,La Serena,19,3
04-05-2020,4101,CO,La Serena,21,2
05-05-2020,4101,CO,La Serena,22,1
06-05-2020,4101,CO,La Serena,24,2
07-05-2020,4101,CO,La Serena,24,0
08-05-2020,4101,CO,La Serena,27,3
09-05-2020,4101,CO,La Serena,28,1
10-05-2020,4101,CO,La Serena,33,5
11-05-2020,4101,CO,La Serena,33,0
12-05-2020,4101,CO,La Serena,36,3
13-05-2020,4101,CO,La Serena,36,0
14-05-2020,4101,CO,La Serena,39,3
15-05-2020,4101,CO,La Serena,49,10
16-05-2020,4101,CO,La Serena,50,1
17-05-2020,4101,CO,La Serena,53,3
18-05-2020,4101,CO,La Serena,57,4
19-05-2020,4101,CO,La Serena,65,8
20-05-2020,4101,CO,La Serena,74,9
21-05-2020,4101,CO,La Serena,77,3
22-05-2020,4101,CO,La Serena,81,4
23-05-2020,4101,CO,La Serena,88,7
24-05-2020,4101,CO,La Serena,98,10
25-05-2020,4101,CO,La Serena,107,9
26-05-2020,4101,CO,La Serena,117,10
27-05-2020,4101,CO,La Serena,119,2
28-05-2020,4101,CO,La Serena,126,7
29-05-2020,4101,CO,La Serena,134,8
30-05-2020,4101,CO,La Serena,140,6
31-05-2020,4101,CO,La Serena,152,12
01-06-2020,4101,CO,La Serena,174,22
02-06-2020,4101,CO,La Serena,179,5
03-06-2020,4101,CO,La Serena,180,1
04-06-2020,4101,CO,La Serena,185,5
05-06-2020,4101,CO,La Serena,190,5
06-06-2020,4101,CO,La Serena,205,15
07-06-2020,4101,CO,La Serena,228,23
08-06-2020,4101,CO,La Serena,243,15
09-06-2020,4101,CO,La Serena,258,15
10-06-2020,4101,CO,La Serena,275,17
11-06-2020,4101,CO,La Serena,312,37
12-06-2020,4101,CO,La Serena,330,18
13-06-2020,4101,CO,La Serena,352,22
14-06-2020,4101,CO,La Serena,363,11
15-06-2020,4101,CO,La Serena,395,32
16-06-2020,4101,CO,La Serena,407,12
18-06-2020,4101,CO,La Serena,431,24
19-06-2020,4101,CO,La Serena,476,45
20-06-2020,4101,CO,La Serena,505,29
21-06-2020,4101,CO,La Serena,533,28
22-06-2020,4101,CO,La Serena,555,22
23-06-2020,4101,CO,La Serena,568,13
24-06-2020,4101,CO,La Serena,580,12
25-06-2020,4101,CO,La Serena,607,27
26-06-2020,4101,CO,La Serena,618,11
27-06-2020,4101,CO,La Serena,632,14
28-06-2020,4101,CO,La Serena,646,14
29-06-2020,4101,CO,La Serena,667,21
30-06-2020,4101,CO,La Serena,679,12
01-07-2020,4101,CO,La Serena,696,17
24-03-2020,4301,CO,Ovalle,1,1
25-03-2020,4301,CO,Ovalle,1,0
26-03-2020,4301,CO,Ovalle,1,0
27-03-2020,4301,CO,Ovalle,1,0
28-03-2020,4301,CO,Ovalle,2,1
29-03-2020,4301,CO,Ovalle,3,1
30-03-2020,4301,CO,Ovalle,4,1
31-03-2020,4301,CO,Ovalle,4,0
01-04-2020,4301,CO,Ovalle,4,0
02-04-2020,4301,CO,Ovalle,4,0
03-04-2020,4301,CO,Ovalle,4,0
04-04-2020,4301,CO,Ovalle,7,3
05-04-2020,4301,CO,Ovalle,7,0
06-04-2020,4301,CO,Ovalle,7,0
07-04-2020,4301,CO,Ovalle,7,0
08-04-2020,4301,CO,Ovalle,7,0
09-04-2020,4301,CO,Ovalle,8,1
10-04-2020,4301,CO,Ovalle,8,0
11-04-2020,4301,CO,Ovalle,8,0
12-04-2020,4301,CO,Ovalle,8,0
13-04-2020,4301,CO,Ovalle,8,0
14-04-2020,4301,CO,Ovalle,8,0
15-04-2020,4301,CO,Ovalle,8,0
16-04-2020,4301,CO,Ovalle,8,0
17-04-2020,4301,CO,Ovalle,8,0
18-04-2020,4301,CO,Ovalle,8,0
19-04-2020,4301,CO,Ovalle,8,0
20-04-2020,4301,CO,Ovalle,8,0
21-04-2020,4301,CO,Ovalle,8,0
22-04-2020,4301,CO,Ovalle,8,0
23-04-2020,4301,CO,Ovalle,8,0
24-04-2020,4301,CO,Ovalle,8,0
25-04-2020,4301,CO,Ovalle,8,0
26-04-2020,4301,CO,Ovalle,8,0
27-04-2020,4301,CO,Ovalle,8,0
28-04-2020,4301,CO,Ovalle,8,0
29-04-2020,4301,CO,Ovalle,9,1
30-04-2020,4301,CO,Ovalle,9,0
01-05-2020,4301,CO,Ovalle,9,0
02-05-2020,4301,CO,Ovalle,9,0
03-05-2020,4301,CO,Ovalle,10,1
04-05-2020,4301,CO,Ovalle,10,0
05-05-2020,4301,CO,Ovalle,12,2
06-05-2020,4301,CO,Ovalle,12,0
07-05-2020,4301,CO,Ovalle,12,0
08-05-2020,4301,CO,Ovalle,15,3
09-05-2020,4301,CO,Ovalle,23,8
10-05-2020,4301,CO,Ovalle,23,0
11-05-2020,4301,CO,Ovalle,23,0
12-05-2020,4301,CO,Ovalle,25,2
13-05-2020,4301,CO,Ovalle,26,1
14-05-2020,4301,CO,Ovalle,32,6
15-05-2020,4301,CO,Ovalle,34,2
16-05-2020,4301,CO,Ovalle,37,3
17-05-2020,4301,CO,Ovalle,38,1
18-05-2020,4301,CO,Ovalle,46,8
19-05-2020,4301,CO,Ovalle,49,3
20-05-2020,4301,CO,Ovalle,52,3
21-05-2020,4301,CO,Ovalle,53,1
22-05-2020,4301,CO,Ovalle,58,5
23-05-2020,4301,CO,Ovalle,59,1
24-05-2020,4301,CO,Ovalle,67,8
25-05-2020,4301,CO,Ovalle,68,1
26-05-2020,4301,CO,Ovalle,74,6
27-05-2020,4301,CO,Ovalle,75,1
28-05-2020,4301,CO,Ovalle,79,4
29-05-2020,4301,CO,Ovalle,94,15
30-05-2020,4301,CO,Ovalle,120,26
31-05-2020,4301,CO,Ovalle,127,7
01-06-2020,4301,CO,Ovalle,134,7
02-06-2020,4301,CO,Ovalle,138,4
03-06-2020,4301,CO,Ovalle,138,0
04-06-2020,4301,CO,Ovalle,155,17
05-06-2020,4301,CO,Ovalle,167,12
06-06-2020,4301,CO,Ovalle,186,19
07-06-2020,4301,CO,Ovalle,204,18
08-06-2020,4301,CO,Ovalle,252,48
09-06-2020,4301,CO,Ovalle,259,7
10-06-2020,4301,CO,Ovalle,279,20
11-06-2020,4301,CO,Ovalle,297,18
12-06-2020,4301,CO,Ovalle,322,25
13-06-2020,4301,CO,Ovalle,349,27
14-06-2020,4301,CO,Ovalle,351,2
15-06-2020,4301,CO,Ovalle,392,41
16-06-2020,4301,CO,Ovalle,406,14
18-06-2020,4301,CO,Ovalle,471,65
19-06-2020,4301,CO,Ovalle,492,21
20-06-2020,4301,CO,Ovalle,509,17
21-06-2020,4301,CO,Ovalle,534,25
22-06-2020,4301,CO,Ovalle,544,10
23-06-2020,4301,CO,Ovalle,555,11
24-06-2020,4301,CO,Ovalle,568,13
25-06-2020,4301,CO,Ovalle,581,13
26-06-2020,4301,CO,Ovalle,592,11
27-06-2020,4301,CO,Ovalle,606,14
28-06-2020,4301,CO,Ovalle,620,14
29-06-2020,4301,CO,Ovalle,640,20
30-06-2020,4301,CO,Ovalle,647,7
01-07-2020,4301,CO,Ovalle,652,5
11-05-2020,4303,CO,Monte Patria,1,1
12-05-2020,4303,CO,Monte Patria,1,0
13-05-2020,4303,CO,Monte Patria,1,0
14-05-2020,4303,CO,Monte Patria,2,1
15-05-2020,4303,CO,Monte Patria,3,1
16-05-2020,4303,CO,Monte Patria,4,1
17-05-2020,4303,CO,Monte Patria,4,0
18-05-2020,4303,CO,Monte Patria,4,0
19-05-2020,4303,CO,Monte Patria,8,4
20-05-2020,4303,CO,Monte Patria,16,8
21-05-2020,4303,CO,Monte Patria,17,1
22-05-2020,4303,CO,Monte Patria,17,0
23-05-2020,4303,CO,Monte Patria,20,3
24-05-2020,4303,CO,Monte Patria,20,0
25-05-2020,4303,CO,Monte Patria,20,0
26-05-2020,4303,CO,Monte Patria,24,4
27-05-2020,4303,CO,Monte Patria,24,0
28-05-2020,4303,CO,Monte Patria,25,1
29-05-2020,4303,CO,Monte Patria,29,4
30-05-2020,4303,CO,Monte Patria,35,6
31-05-2020,4303,CO,Monte Patria,38,3
01-06-2020,4303,CO,Monte Patria,43,5
02-06-2020,4303,CO,Monte Patria,43,0
03-06-2020,4303,CO,Monte Patria,44,1
04-06-2020,4303,CO,Monte Patria,44,0
05-06-2020,4303,CO,Monte Patria,55,11
06-06-2020,4303,CO,Monte Patria,59,4
07-06-2020,4303,CO,Monte Patria,62,3
08-06-2020,4303,CO,Monte Patria,68,6
09-06-2020,4303,CO,Monte Patria,74,6
10-06-2020,4303,CO,Monte Patria,79,5
11-06-2020,4303,CO,Monte Patria,79,0
12-06-2020,4303,CO,Monte Patria,82,3
13-06-2020,4303,CO,Monte Patria,87,5
14-06-2020,4303,CO,Monte Patria,92,5
15-06-2020,4303,CO,Monte Patria,100,8
16-06-2020,4303,CO,Monte Patria,102,2
18-06-2020,4303,CO,Monte Patria,112,10
19-06-2020,4303,CO,Monte Patria,113,1
20-06-2020,4303,CO,Monte Patria,117,4
21-06-2020,4303,CO,Monte Patria,118,1
22-06-2020,4303,CO,Monte Patria,122,4
23-06-2020,4303,CO,Monte Patria,125,3
24-06-2020,4303,CO,Monte Patria,126,1
25-06-2020,4303,CO,Monte Patria,126,0
26-06-2020,4303,CO,Monte Patria,126,0
27-06-2020,4303,CO,Monte Patria,130,4
28-06-2020,4303,CO,Monte Patria,134,4
29-06-2020,4303,CO,Monte Patria,137,3
30-06-2020,4303,CO,Monte Patria,148,11
01-07-2020,4303,CO,Monte Patria,153,5
03-04-2020,4201,CO,Illapel,1,1
04-04-2020,4201,CO,Illapel,2,1
05-04-2020,4201,CO,Illapel,7,5
06-04-2020,4201,CO,Illapel,7,0
07-04-2020,4201,CO,Illapel,8,1
08-04-2020,4201,CO,Illapel,11,3
09-04-2020,4201,CO,Illapel,13,2
10-04-2020,4201,CO,Illapel,13,0
11-04-2020,4201,CO,Illapel,18,5
12-04-2020,4201,CO,Illapel,18,0
13-04-2020,4201,CO,Illapel,18,0
14-04-2020,4201,CO,Illapel,18,0
15-04-2020,4201,CO,Illapel,18,0
16-04-2020,4201,CO,Illapel,18,0
17-04-2020,4201,CO,Illapel,18,0
18-04-2020,4201,CO,Illapel,18,0
19-04-2020,4201,CO,Illapel,18,0
20-04-2020,4201,CO,Illapel,18,0
21-04-2020,4201,CO,Illapel,18,0
22-04-2020,4201,CO,Illapel,18,0
23-04-2020,4201,CO,Illapel,18,0
24-04-2020,4201,CO,Illapel,18,0
25-04-2020,4201,CO,Illapel,18,0
26-04-2020,4201,CO,Illapel,18,0
27-04-2020,4201,CO,Illapel,18,0
28-04-2020,4201,CO,Illapel,18,0
29-04-2020,4201,CO,Illapel,18,0
30-04-2020,4201,CO,Illapel,18,0
01-05-2020,4201,CO,Illapel,18,0
02-05-2020,4201,CO,Illapel,18,0
03-05-2020,4201,CO,Illapel,19,1
04-05-2020,4201,CO,Illapel,19,0
05-05-2020,4201,CO,Illapel,19,0
06-05-2020,4201,CO,Illapel,19,0
07-05-2020,4201,CO,Illapel,19,0
08-05-2020,4201,CO,Illapel,19,0
09-05-2020,4201,CO,Illapel,19,0
10-05-2020,4201,CO,Illapel,19,0
11-05-2020,4201,CO,Illapel,19,0
12-05-2020,4201,CO,Illapel,19,0
13-05-2020,4201,CO,Illapel,19,0
14-05-2020,4201,CO,Illapel,19,0
15-05-2020,4201,CO,Illapel,19,0
16-05-2020,4201,CO,Illapel,19,0
17-05-2020,4201,CO,Illapel,19,0
18-05-2020,4201,CO,Illapel,19,0
19-05-2020,4201,CO,Illapel,19,0
20-05-2020,4201,CO,Illapel,19,0
21-05-2020,4201,CO,Illapel,19,0
22-05-2020,4201,CO,Illapel,19,0
23-05-2020,4201,CO,Illapel,19,0
24-05-2020,4201,CO,Illapel,19,0
25-05-2020,4201,CO,Illapel,19,0
26-05-2020,4201,CO,Illapel,20,1
27-05-2020,4201,CO,Illapel,20,0
28-05-2020,4201,CO,Illapel,20,0
29-05-2020,4201,CO,Illapel,21,1
30-05-2020,4201,CO,Illapel,25,4
31-05-2020,4201,CO,Illapel,25,0
01-06-2020,4201,CO,Illapel,25,0
02-06-2020,4201,CO,Illapel,25,0
03-06-2020,4201,CO,Illapel,25,0
04-06-2020,4201,CO,Illapel,25,0
05-06-2020,4201,CO,Illapel,31,6
06-06-2020,4201,CO,Illapel,38,7
07-06-2020,4201,CO,Illapel,38,0
08-06-2020,4201,CO,Illapel,43,5
09-06-2020,4201,CO,Illapel,45,2
10-06-2020,4201,CO,Illapel,46,1
11-06-2020,4201,CO,Illapel,48,2
12-06-2020,4201,CO,Illapel,53,5
13-06-2020,4201,CO,Illapel,53,0
14-06-2020,4201,CO,Illapel,53,0
15-06-2020,4201,CO,Illapel,55,2
16-06-2020,4201,CO,Illapel,57,2
18-06-2020,4201,CO,Illapel,68,11
19-06-2020,4201,CO,Illapel,70,2
20-06-2020,4201,CO,Illapel,76,6
21-06-2020,4201,CO,Illapel,77,1
22-06-2020,4201,CO,Illapel,79,2
23-06-2020,4201,CO,Illapel,82,3
24-06-2020,4201,CO,Illapel,84,2
25-06-2020,4201,CO,Illapel,85,1
26-06-2020,4201,CO,Illapel,91,6
27-06-2020,4201,CO,Illapel,93,2
28-06-2020,4201,CO,Illapel,95,2
29-06-2020,4201,CO,Illapel,108,13
30-06-2020,4201,CO,Illapel,110,2
01-07-2020,4201,CO,Illapel,120,10
19-03-2020,4204,CO,Salamanca,1,1
20-03-2020,4204,CO,Salamanca,1,0
21-03-2020,4204,CO,Salamanca,1,0
22-03-2020,4204,CO,Salamanca,1,0
23-03-2020,4204,CO,Salamanca,1,0
24-03-2020,4204,CO,Salamanca,1,0
25-03-2020,4204,CO,Salamanca,1,0
26-03-2020,4204,CO,Salamanca,1,0
27-03-2020,4204,CO,Salamanca,1,0
28-03-2020,4204,CO,Salamanca,2,1
29-03-2020,4204,CO,Salamanca,2,0
30-03-2020,4204,CO,Salamanca,2,0
31-03-2020,4204,CO,Salamanca,2,0
01-04-2020,4204,CO,Salamanca,2,0
02-04-2020,4204,CO,Salamanca,2,0
03-04-2020,4204,CO,Salamanca,3,1
04-04-2020,4204,CO,Salamanca,3,0
05-04-2020,4204,CO,Salamanca,4,1
06-04-2020,4204,CO,Salamanca,4,0
07-04-2020,4204,CO,Salamanca,4,0
08-04-2020,4204,CO,Salamanca,4,0
09-04-2020,4204,CO,Salamanca,6,2
10-04-2020,4204,CO,Salamanca,6,0
11-04-2020,4204,CO,Salamanca,6,0
12-04-2020,4204,CO,Salamanca,6,0
13-04-2020,4204,CO,Salamanca,6,0
14-04-2020,4204,CO,Salamanca,6,0
15-04-2020,4204,CO,Salamanca,6,0
16-04-2020,4204,CO,Salamanca,7,1
17-04-2020,4204,CO,Salamanca,7,0
18-04-2020,4204,CO,Salamanca,7,0
