Fecha,CUT,Region,Comuna,Casos Confirmados
13-04-2020,13403,RM,Calera de Tango,10
13-04-2020,13102,RM,Cerrillos,29
13-04-2020,13103,RM,Cerro Navia,57
13-04-2020,13301,RM,Colina,74
13-04-2020,13104,RM,Conchalí,52
13-04-2020,13503,RM,Curacaví,13
13-04-2020,13105,RM,El Bosque,83
13-04-2020,13602,RM,El Monte,10
13-04-2020,13106,RM,Estación Central,71
13-04-2020,13107,RM,Huechuraba,48
13-04-2020,13108,RM,Independencia,52
13-04-2020,13603,RM,Isla de Maipo,10
13-04-2020,13109,RM,La Cisterna,39
13-04-2020,13110,RM,La Florida,165
13-04-2020,13111,RM,La Granja,46
13-04-2020,13112,RM,La Pintana,55
13-04-2020,13113,RM,La Reina,54
13-04-2020,13302,RM,Lampa,37
13-04-2020,13114,RM,Las Condes,296
13-04-2020,13115,RM,Lo Barnechea,116
13-04-2020,13116,RM,Lo Espejo,48
13-04-2020,13117,RM,Lo Prado,43
13-04-2020,13118,RM,Macul,49
13-04-2020,13119,RM,Maipú,203
13-04-2020,13504,RM,María Pinto,0
13-04-2020,13501,RM,Melipilla,17
13-04-2020,13120,RM,Ñuñoa,171
13-04-2020,13604,RM,Padre Hurtado,26
13-04-2020,13404,RM,Paine,8
13-04-2020,13121,RM,Pedro Aguirre Cerda,54
13-04-2020,13605,RM,Peñaflor,25
13-04-2020,13122,RM,Peñalolén,131
13-04-2020,13202,RM,Pirque,10
13-04-2020,13123,RM,Providencia,136
13-04-2020,13124,RM,Pudahuel,78
13-04-2020,13201,RM,Puente Alto,322
13-04-2020,13125,RM,Quilicura,94
13-04-2020,13126,RM,Quinta Normal,84
13-04-2020,13127,RM,Recoleta,73
13-04-2020,13128,RM,Renca,42
13-04-2020,13401,RM,San Bernardo,140
13-04-2020,13129,RM,San Joaquín,58
13-04-2020,13203,RM,San José de Maipo,4
13-04-2020,13130,RM,San Miguel,86
13-04-2020,13505,RM,San Pedro,0
13-04-2020,13131,RM,San Ramón,20
13-04-2020,13101,RM,Santiago,375
13-04-2020,13601,RM,Talagante,21
13-04-2020,13303,RM,Tiltil,4
13-04-2020,13132,RM,Vitacura,127
13-04-2020,6302,LI,Chépica,0
13-04-2020,6303,LI,Chimbarongo,2
13-04-2020,6102,LI,Codegua,0
13-04-2020,6103,LI,Coinco,0
13-04-2020,6104,LI,Coltauco,0
13-04-2020,6105,LI,Doñihue,0
13-04-2020,6106,LI,Graneros,0
13-04-2020,6202,LI,La Estrella,0
13-04-2020,6107,LI,Las Cabras,0
13-04-2020,6203,LI,Litueche,0
13-04-2020,6304,LI,Lolol,0
13-04-2020,6108,LI,Machalí,8
13-04-2020,6109,LI,Malloa,0
13-04-2020,6204,LI,Marchihue,0
13-04-2020,6110,LI,Mostazal,0
13-04-2020,6305,LI,Nancagua,0
13-04-2020,6205,LI,Navidad,0
13-04-2020,6111,LI,Olivar,6
13-04-2020,6306,LI,Palmilla,0
13-04-2020,6206,LI,Paredones,0
13-04-2020,6307,LI,Peralillo,0
13-04-2020,6112,LI,Peumo,1
13-04-2020,6113,LI,Pichidegua,0
13-04-2020,6201,LI,Pichilemu,0
13-04-2020,6308,LI,Placilla,1
13-04-2020,6309,LI,Pumanque,0
13-04-2020,6114,LI,Quinta de Tilcoco,3
13-04-2020,6101,LI,Rancagua,15
13-04-2020,6115,LI,Rengo,1
13-04-2020,6116,LI,Requínoa,1
13-04-2020,6301,LI,San Fernando,4
13-04-2020,6117,LI,San Vicente,4
13-04-2020,6310,LI,Santa Cruz,2
13-04-2020,7201,ML,Cauquenes,4
13-04-2020,7202,ML,Chanco,0
13-04-2020,7402,ML,Colbún,5
13-04-2020,7102,ML,Constitución,5
13-04-2020,7103,ML,Curepto,3
13-04-2020,7301,ML,Curicó,20
13-04-2020,7104,ML,Empedrado,0
13-04-2020,7302,ML,Hualañé,0
13-04-2020,7303,ML,Licantén,0
13-04-2020,7401,ML,Linares,13
13-04-2020,7403,ML,Longaví,2
13-04-2020,7105,ML,Maule,4
13-04-2020,7304,ML,Molina,3
13-04-2020,7404,ML,Parral,6
13-04-2020,7106,ML,Pelarco,3
13-04-2020,7203,ML,Pelluhue,1
13-04-2020,7107,ML,Pencahue,0
13-04-2020,7305,ML,Rauco,2
13-04-2020,7405,ML,Retiro,1
13-04-2020,7108,ML,Río Claro,3
13-04-2020,7306,ML,Romeral,3
13-04-2020,7307,ML,Sagrada Familia,1
13-04-2020,7109,ML,San Clemente,0
13-04-2020,7406,ML,San Javier,8
13-04-2020,7110,ML,San Rafael,2
13-04-2020,7101,ML,Talca,51
13-04-2020,7308,ML,Teno,1
13-04-2020,7309,ML,Vichuquén,0
13-04-2020,7407,ML,Villa Alegre,0
13-04-2020,7408,ML,Yerbas Buenas,0
13-04-2020,16102,NB,Bulnes,48
13-04-2020,16101,NB,Chillán,355
13-04-2020,16103,NB,Chillán Viejo,44
13-04-2020,16202,NB,Cobquecura,0
13-04-2020,16203,NB,Coelemu,4
13-04-2020,16302,NB,Coihueco,11
13-04-2020,16104,NB,El Carmen,3
13-04-2020,16204,NB,Ninhue,2
13-04-2020,16303,NB,Ñiquén,2
13-04-2020,16105,NB,Pemuco,4
13-04-2020,16106,NB,Pinto,10
13-04-2020,16205,NB,Portezuelo,1
13-04-2020,16107,NB,Quillón,23
13-04-2020,16201,NB,Quirihue,4
13-04-2020,16206,NB,Ránquil,10
13-04-2020,16301,NB,San Carlos,31
13-04-2020,16304,NB,San Fabián,6
13-04-2020,16108,NB,San Ignacio,6
13-04-2020,16305,NB,San Nicolás,12
13-04-2020,16207,NB,Treguaco,0
13-04-2020,16109,NB,Yungay,42
13-04-2020,8314,BI,Alto Biobío,0
13-04-2020,8302,BI,Antuco,0
13-04-2020,8202,BI,Arauco,6
13-04-2020,8303,BI,Cabrero,7
13-04-2020,8203,BI,Cañete,0
13-04-2020,8103,BI,Chiguayante,41
13-04-2020,8101,BI,Concepción,92
13-04-2020,8204,BI,Contulmo,0
13-04-2020,8102,BI,Coronel,18
13-04-2020,8205,BI,Curanilahue,1
13-04-2020,8104,BI,Florida,2
13-04-2020,8112,BI,Hualpén,93
13-04-2020,8105,BI,Hualqui,8
13-04-2020,8304,BI,Laja,6
13-04-2020,8201,BI,Lebu,0
13-04-2020,8206,BI,Los Álamos,0
13-04-2020,8301,BI,Los Ángeles,22
13-04-2020,8106,BI,Lota,1
13-04-2020,8305,BI,Mulchén,5
13-04-2020,8306,BI,Nacimiento,9
13-04-2020,8307,BI,Negrete,2
13-04-2020,8107,BI,Penco,9
13-04-2020,8308,BI,Quilaco,0
13-04-2020,8309,BI,Quilleco,0
13-04-2020,8108,BI,San Pedro de la Paz,80
13-04-2020,8310,BI,San Rosendo,0
13-04-2020,8311,BI,Santa Bárbara,2
13-04-2020,8109,BI,Santa Juana,0
13-04-2020,8110,BI,Talcahuano,56
13-04-2020,8207,BI,Tirúa,4
13-04-2020,8111,BI,Tomé,37
13-04-2020,8312,BI,Tucapel,1
13-04-2020,8313,BI,Yumbel,5
13-04-2020,9201,AR,Angol,28
13-04-2020,9102,AR,Carahue,18
13-04-2020,9121,AR,Cholchol,4
13-04-2020,9202,AR,Collipulli,1
13-04-2020,9103,AR,Cunco,5
13-04-2020,9203,AR,Curacautín,5
13-04-2020,9104,AR,Curarrehue,4
13-04-2020,9204,AR,Ercilla,3
13-04-2020,9105,AR,Freire,5
13-04-2020,9106,AR,Galvarino,2
13-04-2020,9107,AR,Gorbea,10
13-04-2020,9108,AR,Lautaro,22
13-04-2020,9109,AR,Loncoche,6
13-04-2020,9205,AR,Lonquimay,0
13-04-2020,9206,AR,Los Sauces,0
13-04-2020,9207,AR,Lumaco,0
13-04-2020,9110,AR,Melipeuco,0
13-04-2020,9111,AR,Nueva Imperial,25
13-04-2020,9112,AR,Padre Las Casas,49
13-04-2020,9113,AR,Perquenco,3
13-04-2020,9114,AR,Pitrufquén,16
13-04-2020,9115,AR,Pucón,5
13-04-2020,9208,AR,Purén,2
13-04-2020,9209,AR,Renaico,2
13-04-2020,9116,AR,Saavedra,1
13-04-2020,9101,AR,Temuco,471
13-04-2020,9117,AR,Teodoro Schmidt,5
13-04-2020,9118,AR,Toltén,7
13-04-2020,9210,AR,Traiguén,2
13-04-2020,9211,AR,Victoria,15
13-04-2020,9119,AR,Vilcún,24
13-04-2020,9120,AR,Villarrica,18
13-04-2020,14102,LR,Corral,0
13-04-2020,14202,LR,Futrono,5
13-04-2020,14201,LR,La Unión,18
13-04-2020,14203,LR,Lago Ranco,2
13-04-2020,14103,LR,Lanco,2
13-04-2020,14104,LR,Los Lagos,0
13-04-2020,14105,LR,Máfil,1
13-04-2020,14106,LR,Mariquina,8
13-04-2020,14107,LR,Paillaco,1
13-04-2020,14108,LR,Panguipulli,2
13-04-2020,14204,LR,Río Bueno,10
13-04-2020,14101,LR,Valdivia,88
13-04-2020,10202,LL,Ancud,3
13-04-2020,10102,LL,Calbuco,7
13-04-2020,10201,LL,Castro,7
13-04-2020,10401,LL,Chaitén,1
13-04-2020,10203,LL,Chonchi,0
13-04-2020,10103,LL,Cochamó,0
13-04-2020,10204,LL,Curaco de Vélez,0
13-04-2020,10205,LL,Dalcahue,0
13-04-2020,10104,LL,Fresia,0
13-04-2020,10105,LL,Frutillar,5
13-04-2020,10402,LL,Futaleufú,0
13-04-2020,10403,LL,Hualaihué,3
13-04-2020,10107,LL,Llanquihue,3
13-04-2020,10106,LL,Los Muermos,1
13-04-2020,10108,LL,Maullín,1
13-04-2020,10301,LL,Osorno,232
13-04-2020,10404,LL,Palena,0
13-04-2020,10101,LL,Puerto Montt,68
13-04-2020,10302,LL,Puerto Octay,1
13-04-2020,10109,LL,Puerto Varas,6
13-04-2020,10206,LL,Puqueldón,0
13-04-2020,10303,LL,Purranque,16
13-04-2020,10304,LL,Puyehue,2
13-04-2020,10207,LL,Queilén,0
13-04-2020,10208,LL,Quellón,0
13-04-2020,10209,LL,Quemchi,0
13-04-2020,10210,LL,Quinchao,1
13-04-2020,10305,LL,Río Negro,3
13-04-2020,10306,LL,San Juan de la Costa,14
13-04-2020,10307,LL,San Pablo,6
13-04-2020,11201,AI,Aisén,4
13-04-2020,11401,AI,Chile Chico,1
13-04-2020,11202,AI,Cisnes,0
13-04-2020,11301,AI,Cochrane,0
13-04-2020,11101,AI,Coyhaique,1
13-04-2020,11203,AI,Guaitecas,0
13-04-2020,11102,AI,Lago Verde,0
13-04-2020,11302,AI,O'Higgins,0
13-04-2020,11402,AI,Río Ibáñez,0
13-04-2020,11303,AI,Tortel,1
13-04-2020,12202,MA,Antártica,0
13-04-2020,12201,MA,Cabo de Hornos,18
13-04-2020,12102,MA,Laguna Blanca,0
13-04-2020,12401,MA,Natales,6
13-04-2020,12301,MA,Porvenir,4
13-04-2020,12302,MA,Primavera,0
13-04-2020,12101,MA,Punta Arenas,387
13-04-2020,12103,MA,Río Verde,0
13-04-2020,12104,MA,San Gregorio,0
13-04-2020,12303,MA,Timaukel,0
13-04-2020,12402,MA,Torres del Paine,0
15-04-2020,15101,AP,Arica,124
15-04-2020,15102,AP,Camarones,0
15-04-2020,15202,AP,General Lagos,0
15-04-2020,15201,AP,Putre,0
15-04-2020,1107,TA,Alto Hospicio,15
15-04-2020,1402,TA,Camiña,0
15-04-2020,1403,TA,Colchane,0
15-04-2020,1404,TA,Huara,0
15-04-2020,1101,TA,Iquique,26
15-04-2020,1405,TA,Pica,19
15-04-2020,1401,TA,Pozo Almonte,2
15-04-2020,2101,AN,Antofagasta,122
15-04-2020,2201,AN,Calama,21
15-04-2020,2302,AN,María Elena,2
15-04-2020,2102,AN,Mejillones,14
15-04-2020,2202,AN,Ollagüe,0
15-04-2020,2203,AN,San Pedro de Atacama,4
15-04-2020,2103,AN,Sierra Gorda,0
15-04-2020,2104,AN,Taltal,7
15-04-2020,2301,AN,Tocopilla,6
15-04-2020,3302,AT,Alto del Carmen,0
15-04-2020,3102,AT,Caldera,0
15-04-2020,3201,AT,Chañaral,0
15-04-2020,3101,AT,Copiapó,8
15-04-2020,3202,AT,Diego de Almagro,1
15-04-2020,3303,AT,Freirina,0
15-04-2020,3304,AT,Huasco,0
15-04-2020,3103,AT,Tierra Amarilla,4
15-04-2020,3301,AT,Vallenar,0
15-04-2020,4103,CO,Andacollo,0
15-04-2020,4202,CO,Canela,0
15-04-2020,4302,CO,Combarbalá,0
15-04-2020,4102,CO,Coquimbo,19
15-04-2020,4201,CO,Illapel,19
15-04-2020,4104,CO,La Higuera,0
15-04-2020,4101,CO,La Serena,12
15-04-2020,4203,CO,Los Vilos,1
15-04-2020,4303,CO,Monte Patria,0
15-04-2020,4301,CO,Ovalle,8
15-04-2020,4105,CO,Paiguano,0
15-04-2020,4304,CO,Punitaqui,0
15-04-2020,4305,CO,Río Hurtado,1
15-04-2020,4204,CO,Salamanca,6
15-04-2020,4106,CO,Vicuña,0
15-04-2020,5602,VS,Algarrobo,9
15-04-2020,5402,VS,Cabildo,0
15-04-2020,5502,VS,Calera,11
15-04-2020,5302,VS,Calle Larga,2
15-04-2020,5603,VS,Cartagena,2
15-04-2020,5102,VS,Casablanca,3
15-04-2020,5702,VS,Catemu,0
15-04-2020,5103,VS,Concón,7
15-04-2020,5604,VS,El Quisco,4
15-04-2020,5605,VS,El Tabo,3
15-04-2020,5503,VS,Hijuelas,0
15-04-2020,5201,VS,Isla de Pascua,6
15-04-2020,5104,VS,Juan Fernández,0
15-04-2020,5504,VS,La Cruz,5
15-04-2020,5401,VS,La Ligua,2
15-04-2020,5802,VS,Limache,13
15-04-2020,5703,VS,Llaillay,2
15-04-2020,5301,VS,Los Andes,7
15-04-2020,5506,VS,Nogales,0
15-04-2020,5803,VS,Olmué,1
15-04-2020,5704,VS,Panquehue,0
15-04-2020,5403,VS,Papudo,0
15-04-2020,5404,VS,Petorca,6
15-04-2020,5105,VS,Puchuncaví,0
15-04-2020,5705,VS,Putaendo,2
15-04-2020,5501,VS,Quillota,18
15-04-2020,5801,VS,Quilpué,21
15-04-2020,5107,VS,Quintero,4
15-04-2020,5303,VS,Rinconada,2
15-04-2020,5601,VS,San Antonio,19
15-04-2020,5304,VS,San Esteban,0
15-04-2020,5701,VS,San Felipe,6
15-04-2020,5706,VS,Santa María,2
15-04-2020,5606,VS,Santo Domingo,10
15-04-2020,5101,VS,Valparaíso,45
15-04-2020,5804,VS,Villa Alemana,12
15-04-2020,5109,VS,Viña del Mar,75
15-04-2020,5405,VS,Zapallar,0
15-04-2020,13502,RM,Alhué,0
15-04-2020,13402,RM,Buin,40
15-04-2020,13403,RM,Calera de Tango,10
15-04-2020,13102,RM,Cerrillos,39
15-04-2020,13103,RM,Cerro Navia,65
15-04-2020,13301,RM,Colina,77
15-04-2020,13104,RM,Conchalí,56
15-04-2020,13503,RM,Curacaví,14
15-04-2020,13105,RM,El Bosque,93
15-04-2020,13602,RM,El Monte,10
15-04-2020,13106,RM,Estación Central,89
15-04-2020,13107,RM,Huechuraba,53
15-04-2020,13108,RM,Independencia,60
15-04-2020,13603,RM,Isla de Maipo,11
15-04-2020,13109,RM,La Cisterna,45
15-04-2020,13110,RM,La Florida,176
15-04-2020,13111,RM,La Granja,51
15-04-2020,13112,RM,La Pintana,70
15-04-2020,13113,RM,La Reina,56
15-04-2020,13302,RM,Lampa,41
15-04-2020,13114,RM,Las Condes,306
15-04-2020,13115,RM,Lo Barnechea,125
15-04-2020,13116,RM,Lo Espejo,56
15-04-2020,13117,RM,Lo Prado,47
15-04-2020,13118,RM,Macul,51
15-04-2020,13119,RM,Maipú,241
15-04-2020,13504,RM,María Pinto,0
15-04-2020,13501,RM,Melipilla,19
15-04-2020,13120,RM,Ñuñoa,188
15-04-2020,13604,RM,Padre Hurtado,27
15-04-2020,13404,RM,Paine,9
15-04-2020,13121,RM,Pedro Aguirre Cerda,70
15-04-2020,13605,RM,Peñaflor,26
15-04-2020,13122,RM,Peñalolén,137
15-04-2020,13202,RM,Pirque,12
15-04-2020,13123,RM,Providencia,147
15-04-2020,13124,RM,Pudahuel,88
15-04-2020,13201,RM,Puente Alto,374
15-04-2020,13125,RM,Quilicura,101
15-04-2020,13126,RM,Quinta Normal,105
15-04-2020,13127,RM,Recoleta,81
15-04-2020,13128,RM,Renca,50
15-04-2020,13401,RM,San Bernardo,156
15-04-2020,13129,RM,San Joaquín,68
15-04-2020,13203,RM,San José de Maipo,4
15-04-2020,13130,RM,San Miguel,97
15-04-2020,13505,RM,San Pedro,0
15-04-2020,13131,RM,San Ramón,27
15-04-2020,13101,RM,Santiago,404
15-04-2020,13601,RM,Talagante,24
15-04-2020,13303,RM,Tiltil,4
15-04-2020,13132,RM,Vitacura,128
15-04-2020,6302,LI,Chépica,0
15-04-2020,6303,LI,Chimbarongo,4
15-04-2020,6102,LI,Codegua,0
15-04-2020,6103,LI,Coinco,0
15-04-2020,6104,LI,Coltauco,0
15-04-2020,6105,LI,Doñihue,0
15-04-2020,6106,LI,Graneros,0
15-04-2020,6202,LI,La Estrella,0
15-04-2020,6107,LI,Las Cabras,1
15-04-2020,6203,LI,Litueche,0
15-04-2020,6304,LI,Lolol,0
15-04-2020,6108,LI,Machalí,8
15-04-2020,6109,LI,Malloa,0
15-04-2020,6204,LI,Marchihue,0
15-04-2020,6110,LI,Mostazal,0
15-04-2020,6305,LI,Nancagua,0
15-04-2020,6205,LI,Navidad,0
15-04-2020,6111,LI,Olivar,7
15-04-2020,6306,LI,Palmilla,0
15-04-2020,6206,LI,Paredones,0
15-04-2020,6307,LI,Peralillo,0
15-04-2020,6112,LI,Peumo,1
15-04-2020,6113,LI,Pichidegua,0
15-04-2020,6201,LI,Pichilemu,0
15-04-2020,6308,LI,Placilla,2
15-04-2020,6309,LI,Pumanque,0
15-04-2020,6114,LI,Quinta de Tilcoco,3
15-04-2020,6101,LI,Rancagua,15
15-04-2020,6115,LI,Rengo,1
15-04-2020,6116,LI,Requínoa,1
15-04-2020,6301,LI,San Fernando,5
15-04-2020,6117,LI,San Vicente,4
15-04-2020,6310,LI,Santa Cruz,2
15-04-2020,7201,ML,Cauquenes,4
15-04-2020,7202,ML,Chanco,0
15-04-2020,7402,ML,Colbún,5
15-04-2020,7102,ML,Constitución,4
15-04-2020,7103,ML,Curepto,3
15-04-2020,7301,ML,Curicó,23
15-04-2020,7104,ML,Empedrado,0
15-04-2020,7302,ML,Hualañé,0
15-04-2020,7303,ML,Licantén,0
15-04-2020,7401,ML,Linares,13
15-04-2020,7403,ML,Longaví,2
15-04-2020,7105,ML,Maule,5
15-04-2020,7304,ML,Molina,3
15-04-2020,7404,ML,Parral,6
15-04-2020,7106,ML,Pelarco,3
15-04-2020,7203,ML,Pelluhue,1
15-04-2020,7107,ML,Pencahue,0
15-04-2020,7305,ML,Rauco,2
15-04-2020,7405,ML,Retiro,1
15-04-2020,7108,ML,Río Claro,3
15-04-2020,7306,ML,Romeral,4
15-04-2020,7307,ML,Sagrada Familia,1
15-04-2020,7109,ML,San Clemente,0
15-04-2020,7406,ML,San Javier,9
15-04-2020,7110,ML,San Rafael,2
15-04-2020,7101,ML,Talca,57
15-04-2020,7308,ML,Teno,1
15-04-2020,7309,ML,Vichuquén,0
15-04-2020,7407,ML,Villa Alegre,0
15-04-2020,7408,ML,Yerbas Buenas,0
15-04-2020,16102,NB,Bulnes,48
15-04-2020,16101,NB,Chillán,373
15-04-2020,16103,NB,Chillán Viejo,45
15-04-2020,16202,NB,Cobquecura,0
15-04-2020,16203,NB,Coelemu,4
15-04-2020,16302,NB,Coihueco,11
15-04-2020,16104,NB,El Carmen,3
15-04-2020,16204,NB,Ninhue,3
15-04-2020,16303,NB,Ñiquén,2
15-04-2020,16105,NB,Pemuco,4
15-04-2020,16106,NB,Pinto,10
15-04-2020,16205,NB,Portezuelo,0
15-04-2020,16107,NB,Quillón,23
15-04-2020,16201,NB,Quirihue,2
15-04-2020,16206,NB,Ránquil,9
15-04-2020,16301,NB,San Carlos,31
15-04-2020,16304,NB,San Fabián,6
15-04-2020,16108,NB,San Ignacio,4
15-04-2020,16305,NB,San Nicolás,14
15-04-2020,16207,NB,Treguaco,0
15-04-2020,16109,NB,Yungay,42
15-04-2020,8314,BI,Alto Biobío,1
15-04-2020,8302,BI,Antuco,0
15-04-2020,8202,BI,Arauco,5
15-04-2020,8303,BI,Cabrero,8
15-04-2020,8203,BI,Cañete,0
15-04-2020,8103,BI,Chiguayante,37
15-04-2020,8101,BI,Concepción,130
15-04-2020,8204,BI,Contulmo,0
15-04-2020,8102,BI,Coronel,15
15-04-2020,8205,BI,Curanilahue,1
15-04-2020,8104,BI,Florida,4
15-04-2020,8112,BI,Hualpén,65
15-04-2020,8105,BI,Hualqui,9
15-04-2020,8304,BI,Laja,7
15-04-2020,8201,BI,Lebu,0
15-04-2020,8206,BI,Los Álamos,0
15-04-2020,8301,BI,Los Ángeles,25
15-04-2020,8106,BI,Lota,1
15-04-2020,8305,BI,Mulchén,5
15-04-2020,8306,BI,Nacimiento,10
15-04-2020,8307,BI,Negrete,2
15-04-2020,8107,BI,Penco,11
15-04-2020,8308,BI,Quilaco,0
15-04-2020,8309,BI,Quilleco,0
15-04-2020,8108,BI,San Pedro de la Paz,75
15-04-2020,8310,BI,San Rosendo,0
15-04-2020,8311,BI,Santa Bárbara,3
15-04-2020,8109,BI,Santa Juana,0
15-04-2020,8110,BI,Talcahuano,82
15-04-2020,8207,BI,Tirúa,4
15-04-2020,8111,BI,Tomé,37
15-04-2020,8312,BI,Tucapel,0
15-04-2020,8313,BI,Yumbel,5
15-04-2020,9201,AR,Angol,36
15-04-2020,9102,AR,Carahue,20
15-04-2020,9121,AR,Cholchol,4
15-04-2020,9202,AR,Collipulli,1
15-04-2020,9103,AR,Cunco,6
15-04-2020,9203,AR,Curacautín,5
15-04-2020,9104,AR,Curarrehue,4
15-04-2020,9204,AR,Ercilla,3
15-04-2020,9105,AR,Freire,5
15-04-2020,9106,AR,Galvarino,2
15-04-2020,9107,AR,Gorbea,10
15-04-2020,9108,AR,Lautaro,25
15-04-2020,9109,AR,Loncoche,9
15-04-2020,9205,AR,Lonquimay,0
15-04-2020,9206,AR,Los Sauces,0
15-04-2020,9207,AR,Lumaco,0
15-04-2020,9110,AR,Melipeuco,0
15-04-2020,9111,AR,Nueva Imperial,32
15-04-2020,9112,AR,Padre Las Casas,52
15-04-2020,9113,AR,Perquenco,3
15-04-2020,9114,AR,Pitrufquén,18
15-04-2020,9115,AR,Pucón,6
15-04-2020,9208,AR,Purén,2
15-04-2020,9209,AR,Renaico,2
15-04-2020,9116,AR,Saavedra,0
15-04-2020,9101,AR,Temuco,506
15-04-2020,9117,AR,Teodoro Schmidt,5
15-04-2020,9118,AR,Toltén,6
15-04-2020,9210,AR,Traiguén,2
15-04-2020,9211,AR,Victoria,13
15-04-2020,9119,AR,Vilcún,27
15-04-2020,9120,AR,Villarrica,19
15-04-2020,14102,LR,Corral,1
15-04-2020,14202,LR,Futrono,5
15-04-2020,14201,LR,La Unión,23
15-04-2020,14203,LR,Lago Ranco,2
15-04-2020,14103,LR,Lanco,4
15-04-2020,14104,LR,Los Lagos,0
15-04-2020,14105,LR,Máfil,1
15-04-2020,14106,LR,Mariquina,9
15-04-2020,14107,LR,Paillaco,1
15-04-2020,14108,LR,Panguipulli,0
15-04-2020,14204,LR,Río Bueno,7
15-04-2020,14101,LR,Valdivia,97
15-04-2020,10202,LL,Ancud,3
15-04-2020,10102,LL,Calbuco,5
15-04-2020,10201,LL,Castro,7
15-04-2020,10401,LL,Chaitén,1
15-04-2020,10203,LL,Chonchi,0
15-04-2020,10103,LL,Cochamó,0
15-04-2020,10204,LL,Curaco de Vélez,0
15-04-2020,10205,LL,Dalcahue,0
15-04-2020,10104,LL,Fresia,0
15-04-2020,10105,LL,Frutillar,6
15-04-2020,10402,LL,Futaleufú,0
15-04-2020,10403,LL,Hualaihué,3
15-04-2020,10107,LL,Llanquihue,1
15-04-2020,10106,LL,Los Muermos,1
15-04-2020,10108,LL,Maullín,1
15-04-2020,10301,LL,Osorno,241
15-04-2020,10404,LL,Palena,0
15-04-2020,10101,LL,Puerto Montt,73
15-04-2020,10302,LL,Puerto Octay,1
15-04-2020,10109,LL,Puerto Varas,7
15-04-2020,10206,LL,Puqueldón,0
15-04-2020,10303,LL,Purranque,16
15-04-2020,10304,LL,Puyehue,1
15-04-2020,10207,LL,Queilén,0
15-04-2020,10208,LL,Quellón,0
15-04-2020,10209,LL,Quemchi,0
15-04-2020,10210,LL,Quinchao,1
15-04-2020,10305,LL,Río Negro,3
15-04-2020,10306,LL,San Juan de la Costa,13
15-04-2020,10307,LL,San Pablo,6
15-04-2020,11201,AI,Aisén,3
15-04-2020,11401,AI,Chile Chico,1
15-04-2020,11202,AI,Cisnes,0
15-04-2020,11301,AI,Cochrane,0
15-04-2020,11101,AI,Coyhaique,2
15-04-2020,11203,AI,Guaitecas,0
15-04-2020,11102,AI,Lago Verde,0
15-04-2020,11302,AI,O'Higgins,0
15-04-2020,11402,AI,Río Ibáñez,0
15-04-2020,11303,AI,Tortel,1
15-04-2020,12202,MA,Antártica,0
15-04-2020,12201,MA,Cabo de Hornos,18
15-04-2020,12102,MA,Laguna Blanca,0
15-04-2020,12401,MA,Natales,6
15-04-2020,12301,MA,Porvenir,4
15-04-2020,12302,MA,Primavera,0
15-04-2020,12101,MA,Punta Arenas,416
15-04-2020,12103,MA,Río Verde,0
15-04-2020,12104,MA,San Gregorio,0
15-04-2020,12303,MA,Timaukel,0
15-04-2020,12402,MA,Torres del Paine,0
17-04-2020,15101,AP,Arica,134
17-04-2020,15102,AP,Camarones,0
17-04-2020,15202,AP,General Lagos,0
17-04-2020,15201,AP,Putre,0
17-04-2020,1107,TA,Alto Hospicio,16
17-04-2020,1402,TA,Camiña,0
17-04-2020,1403,TA,Colchane,0
17-04-2020,1404,TA,Huara,0
17-04-2020,1101,TA,Iquique,31
17-04-2020,1405,TA,Pica,24
17-04-2020,1401,TA,Pozo Almonte,2
17-04-2020,2101,AN,Antofagasta,145
17-04-2020,2201,AN,Calama,21
17-04-2020,2302,AN,María Elena,4
17-04-2020,2102,AN,Mejillones,19
17-04-2020,2202,AN,Ollagüe,0
17-04-2020,2203,AN,San Pedro de Atacama,4
17-04-2020,2103,AN,Sierra Gorda,0
17-04-2020,2104,AN,Taltal,7
17-04-2020,2301,AN,Tocopilla,11
17-04-2020,3302,AT,Alto del Carmen,0
17-04-2020,3102,AT,Caldera,0
17-04-2020,3201,AT,Chañaral,0
17-04-2020,3101,AT,Copiapó,8
17-04-2020,3202,AT,Diego de Almagro,1
17-04-2020,3303,AT,Freirina,0
17-04-2020,3304,AT,Huasco,0
17-04-2020,3103,AT,Tierra Amarilla,4
17-04-2020,3301,AT,Vallenar,0
17-04-2020,4103,CO,Andacollo,0
17-04-2020,4202,CO,Canela,0
17-04-2020,4302,CO,Combarbalá,0
17-04-2020,4102,CO,Coquimbo,20
17-04-2020,4201,CO,Illapel,19
17-04-2020,4104,CO,La Higuera,0
17-04-2020,4101,CO,La Serena,12
17-04-2020,4203,CO,Los Vilos,1
17-04-2020,4303,CO,Monte Patria,0
17-04-2020,4301,CO,Ovalle,8
17-04-2020,4105,CO,Paiguano,0
17-04-2020,4304,CO,Punitaqui,0
17-04-2020,4305,CO,Río Hurtado,1
17-04-2020,4204,CO,Salamanca,7
17-04-2020,4106,CO,Vicuña,0
17-04-2020,5602,VS,Algarrobo,9
17-04-2020,5402,VS,Cabildo,0
17-04-2020,5502,VS,Calera,13
17-04-2020,5302,VS,Calle Larga,4
17-04-2020,5603,VS,Cartagena,2
17-04-2020,5102,VS,Casablanca,3
17-04-2020,5702,VS,Catemu,0
17-04-2020,5103,VS,Concón,7
