ID_C_AUC,NOMBRE,COD_REGION,COD_COMUNA,COMUNA,X1,Y1,X2,Y2,X3,Y3,X4,Y4
4068,Gran Santiago,13,13604,PADRE HURTADO,-7880204.18713187,-3971662.00122552,-7881403.07002914,-3971641.13291873,-7881382.24128507,-3970436.70766362,-7880183.48285817,-3970457.56670723
4069,Gran Santiago,13,13604,PADRE HURTADO,-7879005.29502007,-3971682.74444951,-7880204.18713187,-3971662.00122552,-7880183.48285817,-3970457.56670723,-7878984.71522063,-3970478.3007235
4070,Gran Santiago,13,13403,CALERA DE TANGO,-7877806.39374911,-3971703.36258681,-7879005.29502007,-3971682.74444951,-7878984.71522063,-3970478.3007235,-7877785.93842779,-3970498.90970857
4071,Gran Santiago,13,13403,CALERA DE TANGO,-7876607.48337433,-3971723.85563356,-7877806.39374911,-3971703.36258681,-7877785.93842779,-3970498.90970857,-7876587.15253496,-3970519.39365855
4072,Gran Santiago,13,13401,SAN BERNARDO,-7873010.69818061,-3971784.58419226,-7874209.63553472,-3971764.46644009,-7874189.55367067,-3970559.986438,-7872990.74080988,-3970580.09525986
4073,Gran Santiago,13,13401,SAN BERNARDO,-7871811.75194411,-3971804.57683867,-7873010.69818061,-3971784.58419226,-7872990.74080988,-3970580.09525986,-7871791.91907044,-3970600.07903144
4074,Gran Santiago,13,13401,SAN BERNARDO,-7870612.79688058,-3971824.44437558,-7871811.75194411,-3971804.57683867,-7871791.91907044,-3970600.07903144,-7870593.08850769,-3970619.93774902
4075,Gran Santiago,13,13105,EL BOSQUE,-7869413.83304538,-3971844.18679927,-7870612.79688058,-3971824.44437558,-7870593.08850769,-3970619.93774902,-7869394.24917697,-3970639.67140887
4076,Gran Santiago,13,13105,EL BOSQUE,-7868214.8604939,-3971863.80410604,-7869413.83304538,-3971844.18679927,-7869394.24917697,-3970639.67140887,-7868195.40113363,-3970659.28000729
4077,Gran Santiago,13,13105,EL BOSQUE,-7867015.87928148,-3971883.29629221,-7868214.8604939,-3971863.80410604,-7868195.40113363,-3970659.28000729,-7866996.54443302,-3970678.76354062
4078,Gran Santiago,13,13105,EL BOSQUE,-7865816.88946352,-3971902.66335415,-7867015.87928148,-3971883.29629221,-7866996.54443302,-3970678.76354062,-7865797.67913048,-3970698.1220052
4079,Gran Santiago,13,13112,LA PINTANA,-7864617.89109538,-3971921.90528821,-7865816.88946352,-3971902.66335415,-7865797.67913048,-3970698.1220052,-7864598.80528137,-3970717.35539742
4080,Gran Santiago,13,13112,LA PINTANA,-7863418.88423244,-3971941.0220908,-7864617.89109538,-3971921.90528821,-7864598.80528137,-3970717.35539742,-7863399.92294104,-3970736.46371367
4081,Gran Santiago,13,13112,LA PINTANA,-7862219.86893009,-3971960.01375834,-7863418.88423244,-3971941.0220908,-7863399.92294104,-3970736.46371367,-7862201.03216485,-3970755.44695037
4082,Gran Santiago,13,13112,LA PINTANA,-7861020.8452437,-3971978.88028727,-7862219.86893009,-3971960.01375834,-7862201.03216485,-3970755.44695037,-7861002.13300816,-3970774.30510398
4083,Gran Santiago,13,13201,PUENTE ALTO,-7859821.81322866,-3971997.62167405,-7861020.8452437,-3971978.88028727,-7861002.13300816,-3970774.30510398,-7859803.22552634,-3970793.03817095
4084,Gran Santiago,13,13201,PUENTE ALTO,-7858622.77294036,-3972016.23791518,-7859821.81322866,-3971997.62167405,-7859803.22552634,-3970793.03817095,-7858604.30977473,-3970811.64614779
4085,Gran Santiago,13,13201,PUENTE ALTO,-7857423.72443419,-3972034.72900717,-7858622.77294036,-3972016.23791518,-7858604.30977473,-3970811.64614779,-7857405.38580872,-3970830.129031
4086,Gran Santiago,13,13201,PUENTE ALTO,-7856224.66776555,-3972053.09494655,-7857423.72443419,-3972034.72900717,-7857405.38580872,-3970830.129031,-7856206.45368367,-3970848.48681713
4087,Gran Santiago,13,13201,PUENTE ALTO,-7855025.60298982,-3972071.3357299,-7856224.66776555,-3972053.09494655,-7856206.45368367,-3970848.48681713,-7855007.51345496,-3970866.71950274
4088,Gran Santiago,13,13201,PUENTE ALTO,-7853826.5301624,-3972089.45135378,-7855025.60298982,-3972071.3357299,-7855007.51345496,-3970866.71950274,-7853808.56517795,-3970884.82708441
4089,Gran Santiago,13,13201,PUENTE ALTO,-7852627.4493387,-3972107.44181481,-7853826.5301624,-3972089.45135378,-7853808.56517795,-3970884.82708441,-7852609.60890802,-3970902.80955875
4090,Gran Santiago,13,13201,PUENTE ALTO,-7851428.36057411,-3972125.30710962,-7852627.4493387,-3972107.44181481,-7852609.60890802,-3970902.80955875,-7851410.64470055,-3970920.66692241
4091,La Obra - Las Vertientes,13,13203,SAN JOSÉ DE MAIPO,-7843034.52153141,-3972246.85924092,-7844233.66433076,-3972229.87020206,-7844216.69586893,-3971025.18359413,-7843017.67764947,-3971042.16509061
4092,La Obra - Las Vertientes,13,13203,SAN JOSÉ DE MAIPO,-7841835.37123447,-3972263.72308745,-7843034.52153141,-3972246.85924092,-7843017.67764947,-3971042.16509061,-7841818.65193559,-3971059.02145029
4093,San Antonio - Cartagena - Las Cruces,5,5601,SAN ANTONIO,-7972517.29107343,-3970893.16251285,-7973715.42263319,-3970862.66280482,-7973685.00964297,-3969658.99362752,-7972487.00224005,-3969689.47980447
4094,San Antonio - Cartagena - Las Cruces,5,5601,SAN ANTONIO,-7971319.14604085,-3970923.53745182,-7972517.29107343,-3970893.16251285,-7972487.00224005,-3969689.47980447,-7971288.98136997,-3969719.84126761
4095,San Antonio - Cartagena - Las Cruces,5,5601,SAN ANTONIO,-7970120.98759054,-3970953.78761604,-7971319.14604085,-3970923.53745182,-7971288.98136997,-3969719.84126761,-7970090.94708783,-3969750.07801125
4096,San Antonio - Cartagena - Las Cruces,5,5601,SAN ANTONIO,-7968922.81577766,-3970983.91299987,-7970120.98759054,-3970953.78761604,-7970090.94708783,-3969750.07801125,-7968892.89944873,-3969780.19002975
4097,Bollenar,13,13501,MELIPILLA,-7928177.4172417,-3971933.89286724,-7929376.01055656,-3971908.01321614,-7929350.19496648,-3970703.8802113,-7928151.72600288,-3970729.74837783
4098,Bollenar,13,13501,MELIPILLA,-7926978.81249593,-3971959.64755463,-7928177.4172417,-3971933.89286724,-7928151.72600288,-3970729.74837783,-7926953.24561318,-3970755.49163604
4099,Bollenar,13,13501,MELIPILLA,-7925780.19637451,-3971985.27727348,-7926978.81249593,-3971959.64755463,-7926953.24561318,-3970755.49163604,-7925754.75385262,-3970781.10998109
4100,Bollenar,13,13501,MELIPILLA,-7924581.5689327,-3972010.78201902,-7925780.19637451,-3971985.27727348,-7925754.75385262,-3970781.10998109,-7924556.25077644,-3970806.60340821
4101,Bollenar,13,13501,MELIPILLA,-7923382.93022575,-3972036.16178645,-7924581.5689327,-3972010.78201902,-7924556.25077644,-3970806.60340821,-7923357.73643986,-3970831.97191261
4102,El Pimiento,13,13501,MELIPILLA,-7901805.57017719,-3972471.62104404,-7903004.40220362,-3972448.49167194,-7902981.32341757,-3971244.11880385,-7901782.61584295,-3971267.23791042
4103,El Pimiento,13,13501,MELIPILLA,-7901805.57017719,-3972471.62104404,-7901782.61584295,-3971267.23791042,-7900583.89805803,-3971290.23200807,-7900606.72793615,-3972494.62535178
4104,Gran Santiago,13,13605,PEÑAFLOR,-7886219.84444373,-3972760.92048092,-7887418.80494425,-3972739.41727465,-7887397.34436079,-3971534.91528024,-7886198.50836622,-3971556.40894199
4105,Gran Santiago,13,13605,PEÑAFLOR,-7885020.87444799,-3972782.29856867,-7886219.84444373,-3972760.92048092,-7886198.50836622,-3971556.40894199,-7884999.66288044,-3971577.7775407
4106,Gran Santiago,13,13604,PADRE HURTADO,-7883821.8950124,-3972803.55153389,-7885020.87444799,-3972782.29856867,-7884999.66288044,-3971577.7775407,-7883800.80795877,-3971599.02107237
4107,Gran Santiago,13,13604,PADRE HURTADO,-7882622.90619231,-3972824.67937262,-7883821.8950124,-3972803.55153389,-7883800.80795877,-3971599.02107237,-7882601.94365656,-3971620.13953304
4108,Gran Santiago,13,13604,PADRE HURTADO,-7881423.90804308,-3972845.68208088,-7882622.90619231,-3972824.67937262,-7882601.94365656,-3971620.13953304,-7881403.07002914,-3971641.13291873
4109,Gran Santiago,13,13604,PADRE HURTADO,-7880224.90062009,-3972866.55965476,-7881423.90804308,-3972845.68208088,-7881403.07002914,-3971641.13291873,-7880204.18713187,-3971662.00122552
4110,Gran Santiago,13,13604,PADRE HURTADO,-7879025.88397869,-3972887.31209033,-7880224.90062009,-3972866.55965476,-7880204.18713187,-3971662.00122552,-7879005.29502007,-3971682.74444951
4111,Gran Santiago,13,13403,CALERA DE TANGO,-7877826.85817426,-3972907.93938371,-7879025.88397869,-3972887.31209033,-7879005.29502007,-3971682.74444951,-7877806.39374911,-3971703.36258681
4112,Gran Santiago,13,13403,CALERA DE TANGO,-7876627.82326217,-3972928.44153104,-7877826.85817426,-3972907.93938371,-7877806.39374911,-3971703.36258681,-7876607.48337433,-3971723.85563356
4113,Gran Santiago,13,13401,SAN BERNARDO,-7871831.59364481,-3973009.19858343,-7873030.66443374,-3972989.19705846,-7873010.69818061,-3971784.58419226,-7871811.75194411,-3971804.57683867
4114,Gran Santiago,13,13401,SAN BERNARDO,-7870632.51402514,-3973029.07494338,-7871831.59364481,-3973009.19858343,-7871811.75194411,-3971804.57683867,-7870612.79688058,-3971824.44437558
4115,Gran Santiago,13,13401,SAN BERNARDO,-7869433.42563009,-3973048.82613459,-7870632.51402514,-3973029.07494338,-7870612.79688058,-3971824.44437558,-7869413.83304538,-3971844.18679927
4116,Gran Santiago,13,13105,EL BOSQUE,-7868234.32851508,-3973068.45215337,-7869433.42563009,-3973048.82613459,-7869413.83304538,-3971844.18679927,-7868214.8604939,-3971863.80410604
4117,Gran Santiago,13,13105,EL BOSQUE,-7867035.2227355,-3973087.95299603,-7868234.32851508,-3973068.45215337,-7868214.8604939,-3971863.80410604,-7867015.87928148,-3971883.29629221
4118,Gran Santiago,13,13105,EL BOSQUE,-7865836.10834673,-3973107.32865893,-7867035.2227355,-3973087.95299603,-7867015.87928148,-3971883.29629221,-7865816.88946352,-3971902.66335415
4119,Gran Santiago,13,13112,LA PINTANA,-7864636.98540418,-3973126.57913843,-7865836.10834673,-3973107.32865893,-7865816.88946352,-3971902.66335415,-7864617.89109538,-3971921.90528821
4120,Gran Santiago,13,13112,LA PINTANA,-7863437.85396326,-3973145.70443092,-7864636.98540418,-3973126.57913843,-7864617.89109538,-3971921.90528821,-7863418.88423244,-3971941.0220908
4121,Gran Santiago,13,13112,LA PINTANA,-7862238.71407935,-3973164.70453284,-7863437.85396326,-3973145.70443092,-7863418.88423244,-3971941.0220908,-7862219.86893009,-3971960.01375834
4122,Gran Santiago,13,13112,LA PINTANA,-7861039.56580788,-3973183.57944061,-7862238.71407935,-3973164.70453284,-7862219.86893009,-3971960.01375834,-7861020.8452437,-3971978.88028727
4123,Gran Santiago,13,13112,LA PINTANA,-7859840.40920425,-3973202.3291507,-7861039.56580788,-3973183.57944061,-7861020.8452437,-3971978.88028727,-7859821.81322866,-3971997.62167405
4124,Gran Santiago,13,13201,PUENTE ALTO,-7858641.24432387,-3973220.9536596,-7859840.40920425,-3973202.3291507,-7859821.81322866,-3971997.62167405,-7858622.77294036,-3972016.23791518
4125,Gran Santiago,13,13201,PUENTE ALTO,-7857442.07122215,-3973239.45296381,-7858641.24432387,-3973220.9536596,-7858622.77294036,-3972016.23791518,-7857423.72443419,-3972034.72900717
4126,Gran Santiago,13,13201,PUENTE ALTO,-7856242.88995451,-3973257.82705988,-7857442.07122215,-3973239.45296381,-7857423.72443419,-3972034.72900717,-7856224.66776555,-3972053.09494655
4127,Gran Santiago,13,13201,PUENTE ALTO,-7855043.70057637,-3973276.07594437,-7856242.88995451,-3973257.82705988,-7856224.66776555,-3972053.09494655,-7855025.60298982,-3972071.3357299
4128,Gran Santiago,13,13201,PUENTE ALTO,-7853844.50314314,-3973294.19961385,-7855043.70057637,-3973276.07594437,-7855025.60298982,-3972071.3357299,-7853826.5301624,-3972089.45135378
4129,Gran Santiago,13,13201,PUENTE ALTO,-7852645.29771026,-3973312.19806492,-7853844.50314314,-3973294.19961385,-7853826.5301624,-3972089.45135378,-7852627.4493387,-3972107.44181481
4130,Gran Santiago,13,13201,PUENTE ALTO,-7851446.08433314,-3973330.07129422,-7852645.29771026,-3973312.19806492,-7852627.4493387,-3972107.44181481,-7851428.36057411,-3972125.30710962
4131,Gran Santiago,13,13201,PUENTE ALTO,-7849047.63396792,-3973365.44207412,-7850246.86306722,-3973347.81929839,-7850229.26392404,-3972143.04723486,-7849030.15944389,-3972160.66218721
4132,Gran Santiago,13,13201,PUENTE ALTO,-7847848.39709067,-3973382.9396181,-7849047.63396792,-3973365.44207412,-7849030.15944389,-3972160.66218721,-7847831.04718908,-3972178.15196337
4133,La Obra - Las Vertientes,13,13203,SAN JOSÉ DE MAIPO,-7844250.64034561,-3973434.68082687,-7845449.90022408,-3973417.55899772,-7845432.7995771,-3972212.75597403,-7844233.66433076,-3972229.87020206
4134,La Obra - Las Vertientes,13,13202,PIRQUE,-7843051.37291094,-3973451.6774113,-7844250.64034561,-3973434.68082687,-7844233.66433076,-3972229.87020206,-7843034.52153141,-3972246.85924092
4135,La Obra - Las Vertientes,13,13202,PIRQUE,-7843051.37291094,-3973451.6774113,-7843034.52153141,-3972246.85924092,-7841835.37123447,-3972263.72308745,-7841852.09797552,-3973468.54874782
4136,San Antonio - Cartagena - Las Cruces,5,5601,SAN ANTONIO,-7972547.59337965,-3972096.96881951,-7973745.84915136,-3972066.45557472,-7973715.42263319,-3970862.66280482,-7972517.29107343,-3970893.16251285
4137,San Antonio - Cartagena - Las Cruces,5,5601,SAN ANTONIO,-7971349.32412943,-3972127.35723996,-7972547.59337965,-3972096.96881951,-7972517.29107343,-3970893.16251285,-7971319.14604085,-3970923.53745182
4138,San Antonio - Cartagena - Las Cruces,5,5601,SAN ANTONIO,-7970151.04145585,-3972157.6208304,-7971349.32412943,-3972127.35723996,-7971319.14604085,-3970923.53745182,-7970120.98759054,-3970953.78761604
4139,San Antonio - Cartagena - Las Cruces,5,5601,SAN ANTONIO,-7968952.74541405,-3972187.75958517,-7970151.04145585,-3972157.6208304,-7970120.98759054,-3970953.78761604,-7968922.81577766,-3970983.91299987
4140,Bollenar,13,13501,MELIPILLA,-7924581.5689327,-3972010.78201902,-7923382.93022575,-3972036.16178645,-7923408.13522151,-3973240.47547157,-7924606.89835409,-3973215.08443637
4141,Santa Victoria,13,13501,MELIPILLA,-7909022.11870677,-3973535.41357365,-7910221.01276476,-3973511.52330459,-7910197.17675774,-3972307.08933208,-7908998.40718055,-3972330.96899854
4142,Santa Victoria,13,13501,MELIPILLA,-7909022.11870677,-3973535.41357365,-7908998.40718055,-3972330.96899854,-7907799.62705689,-3972354.72362699,-7907823.21409786,-3973559.17874924
4143,Gran Santiago,13,13605,PEÑAFLOR,-7888639.35058549,-3973922.40528671,-7889838.41648274,-3973900.64219598,-7889816.69723822,-3972696.03552269,-7888617.75589419,-3972717.7889539
4144,Gran Santiago,13,13605,PEÑAFLOR,-7887440.27507827,-3973944.0432115,-7888639.35058549,-3973922.40528671,-7888617.75589419,-3972717.7889539,-7887418.80494425,-3972739.41727465
4145,Gran Santiago,13,13605,PEÑAFLOR,-7886241.19001645,-3973965.5559663,-7887440.27507827,-3973944.0432115,-7887418.80494425,-3972739.41727465,-7886219.84444373,-3972760.92048092
4146,Gran Santiago,13,13605,PEÑAFLOR,-7885042.09545541,-3973986.94354707,-7886241.19001645,-3973965.5559663,-7886219.84444373,-3972760.92048092,-7885020.87444799,-3972782.29856867
4147,Gran Santiago,13,13605,PEÑAFLOR,-7883842.99145053,-3974008.2059498,-7885042.09545541,-3973986.94354707,-7885020.87444799,-3972782.29856867,-7883821.8950124,-3972803.55153389
4148,Gran Santiago,13,13604,PADRE HURTADO,-7882643.8780572,-3974029.34317053,-7883842.99145053,-3974008.2059498,-7883821.8950124,-3972803.55153389,-7882622.90619231,-3972824.67937262
4149,Gran Santiago,13,13604,PADRE HURTADO,-7881444.75533079,-3974050.35520529,-7882643.8780572,-3974029.34317053,-7882622.90619231,-3972824.67937262,-7881423.90804308,-3972845.68208088
4150,Gran Santiago,13,13403,CALERA DE TANGO,-7880245.62332671,-3974071.24205014,-7881444.75533079,-3974050.35520529,-7881423.90804308,-3972845.68208088,-7880224.90062009,-3972866.55965476
4151,Gran Santiago,13,13403,CALERA DE TANGO,-7879046.48210033,-3974092.00370116,-7880245.62332671,-3974071.24205014,-7880224.90062009,-3972866.55965476,-7879025.88397869,-3972887.31209033
4152,Gran Santiago,13,13403,CALERA DE TANGO,-7877847.33170706,-3974112.64015448,-7879046.48210033,-3974092.00370116,-7879025.88397869,-3972887.31209033,-7877826.85817426,-3972907.93938371
4153,Gran Santiago,13,13403,CALERA DE TANGO,-7877847.33170706,-3974112.64015448,-7877826.85817426,-3972907.93938371,-7876627.82326217,-3972928.44153104,-7876648.17220229,-3974133.15140623
4154,Gran Santiago,13,13401,SAN BERNARDO,-7871851.44417627,-3974213.94432096,-7873050.63957301,-3974193.9339137,-7873030.66443374,-3972989.19705846,-7871831.59364481,-3973009.19858343
4155,Gran Santiago,13,13401,SAN BERNARDO,-7870652.23994505,-3974233.82950766,-7871851.44417627,-3974213.94432096,-7871831.59364481,-3973009.19858343,-7870632.51402514,-3973029.07494338
4156,Gran Santiago,13,13401,SAN BERNARDO,-7869453.02693477,-3974253.58947008,-7870652.23994505,-3974233.82950766,-7870632.51402514,-3973029.07494338,-7869433.42563009,-3973048.82613459
4157,Gran Santiago,13,13401,SAN BERNARDO,-7868253.80520085,-3974273.22420453,-7869453.02693477,-3974253.58947008,-7869433.42563009,-3973048.82613459,-7868234.32851508,-3973068.45215337
4158,Gran Santiago,13,13401,SAN BERNARDO,-7867054.57479869,-3974292.73370732,-7868253.80520085,-3974273.22420453,-7868234.32851508,-3973068.45215337,-7867035.2227355,-3973087.95299603
4159,Gran Santiago,13,13112,LA PINTANA,-7865855.33578372,-3974312.11797479,-7867054.57479869,-3974292.73370732,-7867035.2227355,-3973087.95299603,-7865836.10834673,-3973107.32865893
4160,Gran Santiago,13,13112,LA PINTANA,-7864656.08821137,-3974331.37700331,-7865855.33578372,-3974312.11797479,-7865836.10834673,-3973107.32865893,-7864636.98540418,-3973126.57913843
4161,Gran Santiago,13,13112,LA PINTANA,-7863456.83213705,-3974350.51078929,-7864656.08821137,-3974331.37700331,-7864636.98540418,-3973126.57913843,-7863437.85396326,-3973145.70443092
4162,Gran Santiago,13,13112,LA PINTANA,-7862257.56761619,-3974369.51932912,-7863456.83213705,-3974350.51078929,-7863437.85396326,-3973145.70443092,-7862238.71407935,-3973164.70453284
4163,Gran Santiago,13,13112,LA PINTANA,-7861058.29470422,-3974388.40261926,-7862257.56761619,-3974369.51932912,-7862238.71407935,-3973164.70453284,-7861039.56580788,-3973183.57944061
4164,Gran Santiago,13,13112,LA PINTANA,-7859859.01345659,-3974407.16065615,-7861058.29470422,-3974388.40261926,-7861039.56580788,-3973183.57944061,-7859840.40920425,-3973202.3291507
4165,Gran Santiago,13,13201,PUENTE ALTO,-7858659.7239287,-3974425.7934363,-7859859.01345659,-3974407.16065615,-7859840.40920425,-3973202.3291507,-7858641.24432387,-3973220.9536596
4166,Gran Santiago,13,13201,PUENTE ALTO,-7857460.42617602,-3974444.3009562,-7858659.7239287,-3974425.7934363,-7858641.24432387,-3973220.9536596,-7857442.07122215,-3973239.45296381
4167,Gran Santiago,13,13201,PUENTE ALTO,-7856261.12025397,-3974462.68321238,-7857460.42617602,-3974444.3009562,-7857442.07122215,-3973239.45296381,-7856242.88995451,-3973257.82705988
4168,Gran Santiago,13,13201,PUENTE ALTO,-7855061.806218,-3974480.94020141,-7856261.12025397,-3974462.68321238,-7856242.88995451,-3973257.82705988,-7855043.70057637,-3973276.07594437
4169,Gran Santiago,13,13201,PUENTE ALTO,-7853862.48412354,-3974499.07191986,-7855061.806218,-3974480.94020141,-7855043.70057637,-3973276.07594437,-7853844.50314314,-3973294.19961385
